delivery_id,delivery_order_id,driver_id,delivery_distance_meters,delivery_status
2176345,68489170,27294,4699,DELIVERED
2176266,68489350,2837,1403,DELIVERED
2176250,68489753,24715,1926,DELIVERED
2176307,68490127,731,1847,DELIVERED
2176346,68490156,25651,5124,DELIVERED
2176368,68490156,23399,5124,DELIVERED
2176301,68490264,17289,5834,DELIVERED
2176313,68490282,24550,2394,DELIVERED
2176348,68490746,25651,3636,DELIVERED
2176370,68490746,29966,3636,DELIVERED
2176291,68490751,7953,1275,DELIVERED
2176299,68490898,28165,1913,DELIVERED
2176402,68491367,25651,1835,DELIVERED
2176408,68491367,20223,1835,DELIVERED
2176285,68491371,14382,2728,DELIVERED
2176406,68491950,5300,1532,DELIVERED
2176294,68492000,17907,4959,DELIVERED
2176304,68493359,2490,2639,DELIVERED
2176358,68493384,6662,919,DELIVERED
2176336,68494009,27294,2504,DELIVERED
2176364,68494074,12023,2228,DELIVERED
2176360,68494526,726,557,DELIVERED
2177330,68494526,726,557,DELIVERED
2176312,68494630,1113,2383,DELIVERED
2176369,68494752,7280,503,DELIVERED
2176308,68494786,15231,1081,DELIVERED
2176338,68494803,29979,1747,DELIVERED
2176382,68494925,1395,3802,DELIVERED
2176527,68494925,13527,3802,DELIVERED
2176380,68494978,29966,4963,DELIVERED
2176385,68494978,29966,4963,DELIVERED
2176347,68495102,888,447,DELIVERED
2176381,68495173,10614,2499,DELIVERED
2176373,68495340,7258,1468,DELIVERED
2176542,68495691,26223,2324,DELIVERED
2176340,68495696,29341,2732,DELIVERED
2176339,68495930,17749,3042,DELIVERED
2176376,68496272,14702,1961,DELIVERED
2176337,68496273,12136,1702,DELIVERED
2176384,68496519,6974,5208,DELIVERED
2176414,68496784,5623,4621,DELIVERED
2176386,68497141,29077,5840,DELIVERED
2176747,68497141,12077,5840,DELIVERED
2176830,68497141,7767,5840,DELIVERED
2176396,68497143,28755,1398,DELIVERED
2176417,68498011,512,2179,DELIVERED
2176413,68498116,25588,6118,DELIVERED
2176436,68498746,16180,1259,DELIVERED
2176496,68499019,25651,409,DELIVERED
2176506,68499019,25651,409,DELIVERED
2176420,68500346,17703,1550,DELIVERED
2176455,68500443,14382,713,DELIVERED
2176432,68500500,12136,2213,DELIVERED
2176453,68500949,14382,1441,DELIVERED
2176495,68501296,22217,1989,DELIVERED
2176450,68501638,25651,2108,DELIVERED
2176459,68501638,25651,2108,DELIVERED
2176424,68501641,25651,3245,DELIVERED
2176538,68501641,17322,3245,DELIVERED
2176469,68501669,28072,760,DELIVERED
2176449,68501774,938,2020,DELIVERED
2176497,68502108,25651,2253,DELIVERED
2176505,68502108,25651,2253,DELIVERED
2176445,68502133,2837,3829,DELIVERED
2176470,68502136,9509,4764,DELIVERED
2176462,68502235,7280,1077,DELIVERED
2176446,68502637,28171,1025,DELIVERED
2176504,68502838,29815,1531,DELIVERED
2176534,68503063,2905,2195,DELIVERED
2176439,68503221,2473,428,DELIVERED
2176517,68503345,888,2582,DELIVERED
2176574,68503376,7953,381,DELIVERED
2176532,68503506,25651,2564,DELIVERED
2176550,68503506,25651,2564,DELIVERED
2176475,68503571,12731,4035,DELIVERED
2176530,68503851,25651,1027,DELIVERED
2176551,68503851,25651,1027,DELIVERED
2176596,68503888,25651,2347,DELIVERED
2176598,68503888,25651,2347,DELIVERED
2176556,68504054,7396,518,DELIVERED
2176554,68504076,25651,387,DELIVERED
2176565,68504076,4190,387,DELIVERED
2176479,68504223,27736,1528,DELIVERED
2176501,68504333,17703,1131,DELIVERED
2176476,68504597,9996,917,DELIVERED
2176478,68505205,2061,840,DELIVERED
2176507,68505307,7615,2945,DELIVERED
2176514,68505310,18862,4377,DELIVERED
2176467,68505353,7995,1328,DELIVERED
2176460,68505432,,4087,CANCELLED
2176569,68505583,15086,3186,DELIVERED
2176590,68506311,28165,3645,DELIVERED
2176545,68506905,8940,74,DELIVERED
2176870,68506905,8940,74,DELIVERED
2176564,68507029,24997,1903,DELIVERED
2176549,68507363,25409,1761,DELIVERED
2176566,68507510,11263,4157,DELIVERED
2176609,68507720,22499,1365,DELIVERED
2176516,68507794,13117,764,DELIVERED
2176537,68508062,22499,930,DELIVERED
2176544,68508087,902,1857,DELIVERED
2176483,68508615,,5561,DELIVERED
2176543,68508715,7773,1945,DELIVERED
2176571,68508737,23399,3447,DELIVERED
2176616,68508907,28633,5183,DELIVERED
2176583,68508960,20495,1665,DELIVERED
2176570,68509236,7258,1309,DELIVERED
2176539,68509241,25798,3780,DELIVERED
2176579,68509270,15061,1947,DELIVERED
2176618,68509303,15898,4937,DELIVERED
2176535,68509517,8378,4382,DELIVERED
2176636,68509521,28165,2514,DELIVERED
2176522,68509526,30854,2275,DELIVERED
2176623,68509697,4536,140,DELIVERED
2176559,68510176,378,769,DELIVERED
2176921,68510176,902,769,DELIVERED
2176679,68510250,902,2090,DELIVERED
2176525,68510409,20223,1593,DELIVERED
2176605,68510421,1374,1160,DELIVERED
2176594,68510898,31132,3682,DELIVERED
2176595,68510957,26666,7222,DELIVERED
2176649,68511048,378,3468,DELIVERED
2176619,68511241,1405,1925,DELIVERED
2176614,68511320,29669,3529,DELIVERED
2176607,68511353,24478,2279,DELIVERED
2176573,68511483,,2687,DELIVERED
2176597,68511483,,2687,DELIVERED
2176593,68511745,28217,1309,DELIVERED
2176647,68511949,7767,3045,DELIVERED
2176578,68512001,12132,830,DELIVERED
2176640,68512150,5300,1520,DELIVERED
2176658,68512352,9043,3506,DELIVERED
2176624,68512549,10927,2356,DELIVERED
2176611,68512601,10614,642,DELIVERED
2176630,68512677,5402,1400,DELIVERED
2176547,68513034,11941,499,DELIVERED
2176560,68513328,,2959,CANCELLED
2176812,68513655,29979,2317,DELIVERED
2176582,68513787,19708,3914,DELIVERED
2176654,68513847,28180,2228,DELIVERED
2176652,68514142,4536,1249,DELIVERED
2176650,68514347,4536,2021,DELIVERED
2176653,68515253,7773,1536,DELIVERED
2176693,68515335,6974,2019,DELIVERED
2176784,68515335,25409,2019,DELIVERED
2176643,68515492,5008,1286,DELIVERED
2176667,68515540,14702,3681,DELIVERED
2176718,68515677,532,994,DELIVERED
2176659,68515705,29341,2257,DELIVERED
2176692,68515719,731,1758,DELIVERED
2176617,68515934,24715,1762,DELIVERED
2176634,68516039,2490,2178,DELIVERED
2176660,68516127,12023,847,DELIVERED
2176646,68516224,22115,2035,DELIVERED
2176670,68516556,1395,2259,DELIVERED
2176742,68516664,888,1735,DELIVERED
2176719,68516856,8710,711,DELIVERED
2176735,68517026,6089,1632,DELIVERED
2176721,68517054,15086,513,DELIVERED
2176686,68517197,13117,745,DELIVERED
2176673,68517298,18791,1985,DELIVERED
2176664,68517590,512,2920,DELIVERED
2176773,68517670,378,1775,DELIVERED
2176709,68517671,358,3775,DELIVERED
2176701,68517785,10927,2655,DELIVERED
2176683,68517851,13117,547,DELIVERED
2176677,68517922,13074,1876,DELIVERED
2176655,68517953,25689,6522,DELIVERED
2176763,68517960,5250,1228,DELIVERED
2176743,68518102,3478,477,DELIVERED
2176696,68518147,25651,5395,DELIVERED
2176753,68518147,1374,5395,DELIVERED
2177863,68518213,,1802,CANCELLED
2176637,68518476,16180,1027,DELIVERED
2176657,68518486,29966,2059,DELIVERED
2176736,68518624,6161,1439,DELIVERED
2176805,68518696,526,1182,DELIVERED
2176681,68518740,16430,1428,DELIVERED
2176711,68518779,6656,2559,DELIVERED
2176782,68518953,7468,1456,DELIVERED
2176836,68518974,26223,4056,DELIVERED
2176746,68519110,25588,4858,DELIVERED
2176755,68519242,922,1011,DELIVERED
2176722,68519368,25651,3217,DELIVERED
2176762,68519368,4937,3217,DELIVERED
2176780,68519425,902,3200,DELIVERED
2176759,68519696,378,1766,DELIVERED
2176732,68519936,20223,1043,DELIVERED
2176669,68520179,28755,3346,DELIVERED
2176704,68520264,938,1624,DELIVERED
2176798,68520333,15834,1699,DELIVERED
2176765,68520503,14617,862,DELIVERED
2176860,68520568,25651,5591,DELIVERED
2176865,68520568,378,5591,DELIVERED
2176802,68520641,10614,4290,DELIVERED
2176760,68520735,14617,789,DELIVERED
2176795,68520763,5628,1561,DELIVERED
2176761,68520790,9509,1895,DELIVERED
2176906,68520863,7953,3995,DELIVERED
2177836,68520909,,1867,CANCELLED
2176835,68521023,31061,2225,DELIVERED
2176801,68521481,20495,2730,DELIVERED
2176803,68521582,25651,552,DELIVERED
2176884,68521582,25651,552,DELIVERED
2176781,68522176,1074,734,DELIVERED
2176770,68522220,17703,1913,DELIVERED
2176777,68522236,17703,1933,DELIVERED
2176897,68522457,25651,4301,DELIVERED
2176904,68522457,23399,4301,DELIVERED
2176730,68522608,8378,2994,DELIVERED
2176889,68522609,28165,4387,DELIVERED
2176844,68522844,30030,1048,DELIVERED
2176733,68523190,25651,2451,DELIVERED
2176861,68523190,26979,2451,DELIVERED
2176858,68523800,15561,3842,DELIVERED
2176796,68524540,16430,5017,DELIVERED
2176771,68524691,17703,675,DELIVERED
2176814,68524704,7258,1425,DELIVERED
2177845,68526219,,983,CANCELLED
2176974,68526229,15086,2435,DELIVERED
2176791,68526348,14059,1604,DELIVERED
2176947,68526406,28633,5060,DELIVERED
2176811,68526520,25651,5755,DELIVERED
2176951,68526520,6646,5755,DELIVERED
2176813,68526521,18862,2271,DELIVERED
2176937,68526643,23222,4935,DELIVERED
2176883,68527007,7953,576,DELIVERED
2176800,68527199,13111,2191,DELIVERED
2176933,68527361,24550,2187,DELIVERED
2176917,68527437,7995,2137,DELIVERED
2176815,68527526,9025,1698,DELIVERED
2176855,68527532,22217,675,DELIVERED
2176888,68527568,25651,3250,DELIVERED
2176901,68527568,7953,3250,DELIVERED
2176898,68527652,28165,1648,DELIVERED
2176895,68527781,7468,5492,DELIVERED
2176882,68527909,9043,2216,DELIVERED
2176893,68528039,15834,2380,DELIVERED
2177385,68528182,17322,2575,DELIVERED
2177197,68528467,28165,3911,DELIVERED
2177038,68528489,25651,1708,DELIVERED
2177044,68528489,25651,1708,DELIVERED
2176960,68528562,15086,5775,DELIVERED
2176877,68528679,6165,1358,DELIVERED
2177027,68528724,25651,945,DELIVERED
2177049,68528724,25651,945,DELIVERED
2176903,68528734,4536,1612,DELIVERED
2176825,68528942,15898,1350,DELIVERED
2176900,68528948,16165,2049,DELIVERED
2176866,68529021,6165,1219,DELIVERED
2176871,68529147,26666,1965,DELIVERED
2176972,68529178,922,1284,DELIVERED
2176939,68529193,23222,4195,DELIVERED
2176964,68529342,9996,1356,DELIVERED
2176853,68529716,8710,925,DELIVERED
2177151,68529777,7767,3678,DELIVERED
2176948,68529827,29966,3512,DELIVERED
2176820,68529987,,5595,DELIVERED
2176874,68530377,13117,1866,DELIVERED
2176907,68530417,20495,4624,DELIVERED
2176950,68530603,11941,427,DELIVERED
2176938,68530788,28633,3954,DELIVERED
2176954,68530789,4937,3830,DELIVERED
2176978,68531155,2837,2268,DELIVERED
2176941,68531273,7773,1361,DELIVERED
2176942,68531426,726,1065,DELIVERED
2177001,68531535,27700,6354,DELIVERED
2176911,68531575,2061,781,DELIVERED
2176896,68531890,13527,912,DELIVERED
2176915,68532068,7468,3958,DELIVERED
2176958,68532184,1374,4168,DELIVERED
2176944,68532383,25798,2370,DELIVERED
2176969,68532385,1113,1658,DELIVERED
2177173,68532405,25651,655,DELIVERED
2177175,68532405,25651,655,DELIVERED
2176912,68532426,8940,1153,DELIVERED
2176968,68532438,17322,1637,DELIVERED
2176988,68532489,24872,3010,DELIVERED
2176992,68532568,1113,2434,DELIVERED
2176935,68532604,20495,5568,DELIVERED
2176970,68533113,9996,292,DELIVERED
2177242,68533125,1113,2463,DELIVERED
2176961,68533156,5606,763,DELIVERED
2177059,68533394,526,3558,DELIVERED
2177539,68533394,526,3558,DELIVERED
2177091,68533665,13074,5756,DELIVERED
2176957,68533798,7396,1858,DELIVERED
2177172,68533937,25651,1605,DELIVERED
2177174,68533937,25651,1605,DELIVERED
2176987,68534507,1374,5866,DELIVERED
2177850,68534730,,2024,CANCELLED
2176985,68534757,27857,1110,DELIVERED
2177200,68534900,28165,5363,DELIVERED
2177171,68534918,17907,4292,DELIVERED
2177051,68534929,24997,1526,DELIVERED
2177854,68534930,,1599,CANCELLED
2177068,68535065,7995,3634,DELIVERED
2176997,68535085,26879,2157,DELIVERED
2177264,68535289,25651,708,DELIVERED
2177387,68535289,17322,708,DELIVERED
2176966,68535341,425,1297,DELIVERED
2177018,68535708,24571,1178,DELIVERED
2177036,68535778,17703,1798,DELIVERED
2177149,68535967,9509,2082,DELIVERED
2177198,68536155,28165,5885,DELIVERED
2176995,68536216,510,3496,DELIVERED
2176980,68536455,5107,1705,DELIVERED
2177056,68536475,24715,2109,DELIVERED
2177060,68536611,12077,3010,DELIVERED
2177023,68536664,10614,2568,DELIVERED
2177052,68536782,731,1777,DELIVERED
2177064,68536832,24478,5218,DELIVERED
2177037,68536899,18862,2814,DELIVERED
2177017,68536966,28913,1118,DELIVERED
2177000,68537250,16430,3505,DELIVERED
2176991,68537438,23780,3252,DELIVERED
2177164,68537489,11869,5273,DELIVERED
2177070,68537492,19708,5661,DELIVERED
2177105,68537572,8378,4396,DELIVERED
2177159,68537700,15898,6796,DELIVERED
2177072,68537759,25651,7318,DELIVERED
2177287,68537759,,7318,DELIVERED
2177111,68537881,14805,1525,DELIVERED
2177062,68537957,11263,2846,DELIVERED
2177344,68538068,,6876764,DELIVERED
2177016,68538190,19793,2012,DELIVERED
2177470,68538292,10614,6563,DELIVERED
2177022,68538343,25588,1499,DELIVERED
2177092,68538391,29451,1032,DELIVERED
2176998,68538394,15898,4078,DELIVERED
2177107,68538395,6161,1748,DELIVERED
2177167,68538454,10514,2884,DELIVERED
2177154,68538487,655,6999,DELIVERED
2177114,68538804,15834,4433,DELIVERED
2177145,68538927,655,7093,DELIVERED
2177069,68538928,13074,4015,DELIVERED
2177146,68539109,9509,2954,DELIVERED
2177447,68539116,25651,4150,DELIVERED
2177522,68539116,25651,4150,DELIVERED
2177106,68539198,25409,4694,DELIVERED
2177859,68539206,,545,CANCELLED
2177343,68539343,,6876764,DELIVERED
2176983,68539422,5008,842,DELIVERED
2177189,68539469,902,4376,DELIVERED
2177121,68539501,6361,1793,DELIVERED
2177861,68539589,,1892,CANCELLED
2177237,68539617,526,2477,DELIVERED
2177211,68539632,17907,4434,DELIVERED
2177098,68539696,28180,1751,DELIVERED
2177267,68539731,15834,2177,DELIVERED
2177265,68539779,7615,6624,DELIVERED
2177569,68539918,,4477,DELIVERED
2177124,68539994,938,627,DELIVERED
2177271,68540009,7773,2063,DELIVERED
2177187,68540038,902,2909,DELIVERED
2177083,68540117,357,3763,DELIVERED
2177194,68540310,4536,1643,DELIVERED
2177274,68540316,13074,2326,DELIVERED
2177548,68540474,13074,2725,DELIVERED
2177272,68540547,15156,4028,DELIVERED
2177208,68540584,7396,3048,DELIVERED
2177065,68540614,24478,5466,DELIVERED
2177429,68540734,28633,6379,DELIVERED
2177181,68540777,5402,2264,DELIVERED
2177158,68540793,12132,2931,DELIVERED
2177219,68540862,19793,3214,DELIVERED
2177123,68540954,15834,1616,DELIVERED
2177054,68541151,26666,2172,DELIVERED
2177273,68541557,14784,4356,DELIVERED
2177351,68541563,24571,3133,DELIVERED
2177115,68541618,14805,215,DELIVERED
2177858,68541900,,1229,CANCELLED
2177183,68541946,14382,4302,DELIVERED
2177364,68541970,7396,4353,DELIVERED
2177359,68542000,10514,5151,DELIVERED
2177285,68542212,15834,7268,DELIVERED
2177302,68542272,9509,4986,DELIVERED
2177516,68542588,17907,4380,DELIVERED
2177286,68542608,7615,3311,DELIVERED
2177358,68542612,9380,1773,DELIVERED
2177143,68542697,30030,1049,DELIVERED
2177357,68542804,12731,3263,DELIVERED
2177110,68542824,378,4902,DELIVERED
2177316,68542859,25651,1043,DELIVERED
2177382,68542859,17322,1043,DELIVERED
2177141,68542923,25651,4082,DELIVERED
2177251,68542923,14382,4082,DELIVERED
2177310,68542972,14805,3966,DELIVERED
2177247,68542973,526,6485,DELIVERED
2177155,68543097,4536,137,DELIVERED
2177269,68543161,7468,4363,DELIVERED
2177206,68543165,25798,4132,DELIVERED
2177184,68543217,10927,2893,DELIVERED
2177093,68543415,22198,4891,DELIVERED
2177540,68543470,19793,1232,DELIVERED
2177512,68543487,,2789,CANCELLED
2177403,68543493,,2997,CANCELLED
2177449,68543669,378,4994,DELIVERED
2177126,68543778,13111,1309,DELIVERED
2177222,68543779,24550,5636,DELIVERED
2177234,68543850,24715,3201,DELIVERED
2177075,68544091,19708,1208,DELIVERED
2177292,68544116,9043,2573,DELIVERED
2177196,68544162,20495,3986,DELIVERED
2177152,68544232,6675,1234,DELIVERED
2177253,68544253,7468,4187,DELIVERED
2177100,68544279,,7016203,CANCELLED
2177305,68544354,18862,5558,DELIVERED
2177298,68544662,922,914,DELIVERED
2177299,68544741,8710,956,DELIVERED
2177230,68544827,2473,1170,DELIVERED
2177220,68544828,28913,2548,DELIVERED
2177210,68544830,18791,1599,DELIVERED
2177199,68544934,27736,6720,DELIVERED
2177289,68544984,9043,1937,DELIVERED
2177493,68545160,14805,2269,DELIVERED
2177270,68545161,5628,5094,DELIVERED
2177215,68545254,358,2045,DELIVERED
2177258,68545318,23780,4145,DELIVERED
2177260,68545471,25588,1626,DELIVERED
2177118,68545508,13111,789,DELIVERED
2177321,68545508,16180,789,DELIVERED
2177193,68545846,13527,1096,DELIVERED
2177460,68545940,24478,3050,DELIVERED
2177142,68546001,,4135,CANCELLED
2177221,68546166,430,2888,DELIVERED
2177209,68546410,31126,2766,DELIVERED
2177384,68546466,7767,4428,DELIVERED
2177390,68546602,7767,4239,DELIVERED
2177266,68546930,22217,602,DELIVERED
2177306,68547157,14805,1766,DELIVERED
2177401,68547198,7767,4765,DELIVERED
2177705,68547200,,2713,DELIVERED
2177340,68547297,4536,2045,DELIVERED
2177463,68547334,24478,4983,DELIVERED
2177322,68547551,357,2504,DELIVERED
2177235,68547772,13527,1828,DELIVERED
2177394,68547893,5052,2904,DELIVERED
2177564,68547928,9509,5189,DELIVERED
2177563,68548121,9509,3401,DELIVERED
2177261,68548124,24550,4380,DELIVERED
2177431,68548265,15561,4320,DELIVERED
2177342,68548274,10927,2173,DELIVERED
2177405,68548389,902,2628,DELIVERED
2177326,68548480,28913,1705,DELIVERED
2177646,68548620,24550,5079,DELIVERED
2177462,68548622,24478,5588,DELIVERED
2177331,68548895,2945,1233,DELIVERED
2177562,68548929,9509,2474,DELIVERED
2177345,68548932,10927,4476,DELIVERED
2177314,68548996,9509,1347,DELIVERED
2177853,68549082,,1112,CANCELLED
2177248,68549322,5008,456,DELIVERED
2177856,68549390,,2553,CANCELLED
2177361,68549412,23399,3678,DELIVERED
2177332,68549414,731,1521,DELIVERED
2177414,68549456,15898,4461,DELIVERED
2177474,68549510,9996,3279,DELIVERED
2177290,68549630,26319,4180,DELIVERED
2177423,68549631,30030,2363,DELIVERED
2177692,68549797,,5218,DELIVERED
2177360,68549839,26666,3281,DELIVERED
2177214,68549913,14617,2647,DELIVERED
2177624,68550036,28633,5397,DELIVERED
2177374,68550474,11941,2147,DELIVERED
2177568,68550479,16430,2822,DELIVERED
2177673,68550718,29812,2928,DELIVERED
2177461,68550762,8378,3216,DELIVERED
2177341,68551112,5008,1569,DELIVERED
2177319,68551194,358,4940,DELIVERED
2177464,68551201,8378,3423,DELIVERED
2177420,68551317,10614,4841,DELIVERED
2177494,68551602,9996,2789,DELIVERED
2177433,68551798,378,4749,DELIVERED
2177857,68551823,,1848,CANCELLED
2177574,68551904,425,273,DELIVERED
2177455,68551905,6675,2462,DELIVERED
2177365,68552059,888,2139,DELIVERED
2177362,68552061,6656,4338,DELIVERED
2177407,68552061,357,4338,DELIVERED
2177457,68552146,29815,1689,DELIVERED
2177486,68552147,14805,1716,DELIVERED
2177329,68552502,10616,408,DELIVERED
2177468,68552895,6161,5755,DELIVERED
2177410,68553016,15898,3993,DELIVERED
2177434,68553125,29271,1535,DELIVERED
2177496,68553224,14805,2387,DELIVERED
2177413,68553257,425,1723,DELIVERED
2177505,68553320,357,2029,DELIVERED
2177458,68553373,5628,1307,DELIVERED
2177368,68553433,6161,5078,DELIVERED
2177475,68553462,7773,1212,DELIVERED
2177295,68553597,7773,2038,DELIVERED
2177851,68553767,,1727,CANCELLED
2177534,68553843,357,3540,DELIVERED
2177453,68554045,28180,1493,DELIVERED
2177627,68554070,7468,1110,DELIVERED
2177513,68554179,526,1927,DELIVERED
2177482,68554297,13111,931,DELIVERED
2177629,68554460,378,3354,DELIVERED
2177487,68554715,25651,5018,DELIVERED
2177502,68554715,24715,5018,DELIVERED
2177477,68554826,27857,989,DELIVERED
2177489,68555011,358,1037,DELIVERED
2177491,68555044,3478,1973,DELIVERED
